,Instance_ID,Hardship,Justify,Oct_7_Attack,Conflict_Year,Date,Source,Article_ID,Entity,Side,Civilian_Status,Location,Phrases
66,IG_Hard_67 ID_Past Conflicts_AJE_45,Casualties,"Hasan Khalaf's story includes his description of the ongoing assault on Gaza as a massacre, and references to people being buried under rubble after their houses were bombarded, as well as the article's mention of over 428 dead and 2,100 injured. These casualties represent the most severe hardship in his narrative.",No,2008,02 January 2009,AJE,ID_Past Conflicts_AJE_45,Hasan Khalaf,Palestine,Government,Gaza,"{'Hasan Khalaf, Gaza\'s assistant deputy health minister, described the ongoing assault on Gaza as ""an Israeli massacre"".'}"
67,IG_Hard_68 ID_Past Conflicts_AJE_45,Casualties,"The most severe hardship in the Israeli woman's story is her being injured by rocket fire, which constitutes casualties.",No,2008,02 January 2009,AJE,ID_Past Conflicts_AJE_45,Israeli woman,Israel,Civilian,Israel,"{""An Israeli woman was injured in Friday's rocket fire""}"
68,IG_Hard_69 ID_Past Conflicts_AJE_45,Casualties,"Karen Abu Zayed's story includes her witnessing the suffering in Gaza, and references to the acute need for aid, but most severely, the article details mass casualties including over 428 dead, 2,100 injured, and families killed in airstrikes.",No,2008,02 January 2009,AJE,ID_Past Conflicts_AJE_45,Karen Abu Zayed,Palestine,Government,Gaza,"{'I am appalled and saddened when I see the suffering around me, she said'}"
69,IG_Hard_70 ID_Past Conflicts_AJE_45,Casualties,"Nizar Rayyan and 13 members of his family, including his four wives and 10 children, were killed in an Israeli airstrike, which is the most severe hardship described in his story.",No,2008,02 January 2009,AJE,ID_Past Conflicts_AJE_45,Nizar Rayyan,Palestine,Military,Gaza,{'Nizar Rayyan is the most senior Hamas official killed since Israel unleashed its massive bombardment on Gaza'}
70,IG_Hard_71 ID_Past Conflicts_AJE_46,Casualties,"Karen Abu Zayed's story references the suffering she witnesses in Gaza, which includes the deaths of at least 420 people, 2,100 injured, and the killing of civilians, including children and families, due to Israeli bombardment. Casualties is the most severe hardship described in her narrative.",No,2008,02 January 2009,AJE,ID_Past Conflicts_AJE_46,Karen Abu Zayed,Palestine,Civilian,Gaza,{'I am appalled and saddened when I see the suffering around me.'}
71,IG_Hard_72 ID_Past Conflicts_AJE_46,Casualties,"Nizar Rayyan was assassinated in an Israeli air assault, and 13 members of his family, including his wife and three children, were also killed in the same attack. This represents the most severe hardship (Casualties) in his story.",No,2008,02 January 2009,AJE,ID_Past Conflicts_AJE_46,Nizar Rayyan,Palestine,Military,Gaza,{'A senior leader of the Palestinian Hamas movement has been assassinated in an Israeli air assault on Gaza'}
72,IG_Hard_73 ID_Past Conflicts_AJE_49,Casualties,"Abu Zakaria al-Jamal died of his wounds after Israeli jets bombed his home, which is a case of casualties. His story also includes the context of ongoing deadly attacks resulting in many deaths.",No,2008,03 January 2009,AJE,ID_Past Conflicts_AJE_49,Abu Zakaria al-Jamal,Palestine,Military,Gaza,"{'Al-Jamal, who was a senior figure in the Izz al-Din al-Qassam Brigades, died of his wounds on Saturday after Israeli jets bombed his home overnight.'}"
73,IG_Hard_74 ID_Past Conflicts_AJE_5,Casualties,"Sabah, 12, and Hanin, five, were killed when a mortar shell hit their house in Beit Lahia. This is the most severe hardship described in their story.",No,2008,27 December 2008,AJE,ID_Past Conflicts_AJE_5,"Sabah, 12, and Hanin, five",Palestine,Civilian,Gaza,"{'a mortar shell hit a house in Beit Lahia, killing Sabah, 12, and Hanin, five.'}"
74,IG_Hard_75 ID_Past Conflicts_AJE_51,Casualties,"The story of 'An Israeli woman' includes her being injured in rocket fire, which constitutes casualties and is the most severe hardship mentioned in her narrative.",No,2008,03 January 2009,AJE,ID_Past Conflicts_AJE_51,An Israeli woman,Israel,Civilian,Israel,"{'An Israeli woman was injured in the rocket fire, the Israeli army said.'}"
75,IG_Hard_76 ID_Past Conflicts_AJE_51,"Deprivation, Malnutrition and Hunger","Karen Abu Zayed's story centers on her observations of severe suffering in Gaza, specifically acute need for aid, dangerously low supplies of food and fuel, and shortages of basic medicines, indicating deprivation and malnutrition as the most severe hardship described.",No,2008,03 January 2009,AJE,ID_Past Conflicts_AJE_51,Karen Abu Zayed,Palestine,Government,Gaza,"{'I am appalled and saddened when I see the suffering around me, she said'}"
76,IG_Hard_77 ID_Past Conflicts_AJE_51,Casualties,"Nizar Rayyan and 14 members of his family were killed in an Israeli raid, which is the most severe hardship described in his story.",No,2008,03 January 2009,AJE,ID_Past Conflicts_AJE_51,Nizar Rayyan,Palestine,Government,Gaza,{'Nizar Rayyan was assassinated on Thursday'}
77,IG_Hard_78 ID_Past Conflicts_AJE_52,Casualties,"The most severe hardship in the story of 'One man' is that he was shot in the arm, which constitutes a casualty.",No,2008,03 January 2009,AJE,ID_Past Conflicts_AJE_52,One man,Israel,Civilian,Other,{'One man was shot in the arm'}
78,IG_Hard_79 ID_Past Conflicts_AJE_52,Casualties,"The most severe hardship in the story of 'the other man' is that he was shot in the leg, which constitutes a casualty.",No,2008,03 January 2009,AJE,ID_Past Conflicts_AJE_52,the other man,Israel,Civilian,Other,{'the other man was shot in the leg'}
79,IG_Hard_80 ID_Past Conflicts_AJE_53,Casualties,"Abu Zakaria al-Jamal was killed as a result of Israeli bombardment, which is the most severe hardship mentioned in his story.",No,2008,03 January 2009,AJE,ID_Past Conflicts_AJE_53,Abu Zakaria al-Jamal,Palestine,Military,Gaza,"{'Abu Zakaria al-Jamal, a senior figure in the Izz al-Din al-Qassam Brigades, died of his wounds on Saturday after Israeli jets bombed his home overnight.'}"
80,IG_Hard_81 ID_Past Conflicts_AJE_60,Casualties,"The story of the Palestinian paramedic includes his death due to Israeli shelling, which is the most severe hardship mentioned.",No,2008,04 January 2009,AJE,ID_Past Conflicts_AJE_60,a Palestinian paramedic,Palestine,Civilian,Gaza,"{'Also killed in Israeli shelling was a Palestinian paramedic, the Oxfam aid agency said.'}"
81,IG_Hard_82 ID_Past Conflicts_AJE_60,Casualties,"The story of the mother and her four young children centers on their death in an Israeli air strike, which is the most severe hardship described.",No,2008,04 January 2009,AJE,ID_Past Conflicts_AJE_60,a mother and her four young children,Palestine,Civilian,Gaza,"{'Among the latest victims were a mother and her four young children, killed in an Israeli air strike on their home in Gaza.'}"
82,IG_Hard_83 ID_Past Conflicts_AJE_60,Casualties,"The story of the Israeli soldier includes the sentence stating he was killed in the fighting, which is the most severe hardship mentioned.",No,2008,04 January 2009,AJE,ID_Past Conflicts_AJE_60,an Israeli soldier,Israel,Military,Gaza,"{'An Israeli soldier was killed on Sunday in the fighting, the Israeli army said.'}"
83,IG_Hard_84 ID_Past Conflicts_AJE_60,Health and Medical Conditions,"The most severe hardship in the story of 'another paramedic' is that he lost his leg when a shell struck an ambulance, which is a severe health and medical condition.",No,2008,04 January 2009,AJE,ID_Past Conflicts_AJE_60,another paramedic,Palestine,Civilian,Gaza,{'Another paramedic lost his leg when a shell struck an ambulance.'}
84,IG_Hard_85 ID_Past Conflicts_AJE_65,Casualties,"The story of 'a girl and her grandfather' is that they died in Zeitoun neighbourhood during artillery shelling, which is a clear case of casualties and is the most severe hardship mentioned in their narrative.",No,2008,05 January 2009,AJE,ID_Past Conflicts_AJE_65,a girl and her grandfather,Palestine,Civilian,Gaza,"{'a girl and her grandfather, died in Zeitoun neighbourhood during artillery shelling.'}"
85,IG_Hard_86 ID_Past Conflicts_AJE_70,Casualties,"Mufid Saleh Walweel, 22, was shot and killed during a protest, which is a clear case of casualties and the most severe hardship mentioned in his story.",No,2008,05 January 2009,AJE,ID_Past Conflicts_AJE_70,"Mufid Saleh Walweel, 22",Palestine,Civilian,West Bank,"{""Mufid Saleh Walweel, 22, was shot in the head in the West Bank city of Qalqilya during a protest against Israel's military operation in the Gaza Strip""}"
86,IG_Hard_87 ID_Past Conflicts_AJE_79,Health and Medical Conditions,"Fares Akram's wife is nine-months pregnant and living in fear of going into labour due to the dangerous conditions outside and the chaos in Gaza's hospitals, indicating a severe health-related hardship.",No,2008,06 January 2009,AJE,ID_Past Conflicts_AJE_79,Fares Akram's wife,Palestine,Civilian,Gaza,"{'Akram says his wife, who is nine-months pregnant, is living in fear of going into labour both because of how dangerous it is to leave their home and because ""she knows hospitals in Gaza are in chaos"".'}"
87,IG_Hard_88 ID_Past Conflicts_AJE_84,Casualties,"Moussa el-Hadda describes widespread bombing, missiles hitting houses, and the killing of Palestinians, with 45 killed on Monday and 548 since the offensive began, indicating casualties as the most severe hardship.",No,2008,06 January 2009,AJE,ID_Past Conflicts_AJE_84,Moussa el-Hadda,Palestine,Civilian,Gaza,"{'Moussa el-Hadda, a retired doctor in the Gaza Strip, said ""all of Gaza is dark except for the flares fired by F-16s and Apache [attack helicopters]"". The F-16s for the first time are flying very low and shooting missiles everywhere. Nobody can leave their home, we have no shelters and Israel knows this. They just bombed everywhere and most of their bombs are hitting houses,"" he told Al Jazeera.'}"
88,IG_Hard_89 ID_Past Conflicts_AJE_9,Casualties,"Abu Ali Mustafa was assassinated by Israeli troops, which is a case of casualties (killing).",No,2008,27 December 2008,AJE,ID_Past Conflicts_AJE_9,Abu Ali Mustafa,Palestine,Military,West Bank,{'its leader Abu Ali Mustafa was assassinated by Israeli troops.'}
89,IG_Hard_90 ID_Past Conflicts_AJE_9,Imprisonment and Detention,"Ahmed Saadat was sentenced to 30 years in prison by an Israeli military court, which is the most severe hardship described in his story.",No,2008,27 December 2008,AJE,ID_Past Conflicts_AJE_9,Ahmed Saadat,Palestine,Military,West Bank,"{'An Israeli military court has sentenced Ahmed Saadat, leader of the Palestinian Front for the Liberation of Palestine (PFLP), to 30 years in prison for heading a ""terrorist organisation.""'}"
90,IG_Hard_91 ID_Past Conflicts_AJE_9,Casualties,"Rehavam Zeevi was shot and killed in 2001, which is the most severe hardship mentioned in his story.",No,2008,27 December 2008,AJE,ID_Past Conflicts_AJE_9,Rehavam Zeevi,Israel,Government,Israel,"{'Zeevi, 75 at the time of his death, was shot at a hotel in occupied and annexed east Jerusalem on October 17, 2001.'}"
91,IG_Hard_92 ID_Past Conflicts_AJE_93,Casualties,"Heba's story includes the attack on the UN school that killed 43 Palestinians and other civilian deaths, which is the most severe hardship mentioned in her narrative.",No,2008,07 January 2009,AJE,ID_Past Conflicts_AJE_93,"Heba, a Gaza resident and mother of two",Palestine,Civilian,Gaza,"{'Heba, a Gaza resident and mother of two, told Al Jazeera there was no place left in Gaza that can be considered safe.'}"
92,IG_Hard_93 ID_Past Conflicts_AJE_93,Casualties,The story of 'three children and their father' is that they were killed in an Israeli air raid on a car in Beit Lahia. Death is the most severe hardship mentioned in their narrative.,No,2008,07 January 2009,AJE,ID_Past Conflicts_AJE_93,three children and their father,Palestine,Civilian,Gaza,"{'an Israeli air raid on a car in Beit Lahia ... killed three children and their father, who was described as a civilian'}"
93,IG_Hard_94 ID_Past Conflicts_AJE_98,Casualties,The story of 'a Palestinian' is that Israeli security forces in the occupied West Bank shot dead a Palestinian in a confrontation at a Jewish settlement near Jerusalem. Death is the most severe hardship mentioned.,No,2008,08 January 2009,AJE,ID_Past Conflicts_AJE_98,a Palestinian,Palestine,Civilian,West Bank,{'Israeli security forces in the occupied West Bank shot dead a Palestinian in a confrontation at a Jewish settlement near Jerusalem'}
94,IG_Hard_95 ID_Past Conflicts_AJE_98,Casualties,"The story of 'one Palestinian' centers on their death after a UN relief agency convoy came under fire from Israeli forces, which is the most severe hardship described.",No,2008,08 January 2009,AJE,ID_Past Conflicts_AJE_98,one Palestinian,Palestine,Civilian,Gaza,{'At least one Palestinian has been killed after a UN relief agency convoy came under fire from Israeli forces in the Gaza Strip'}
